,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,BroadBeanOrigin
1625,TCHO,TCHOPro 68,387.0,2009,68.0,U.S.A.,3.0, , 
1626,TCHO,Chocolatey-beta,199.0,2008,70.0,U.S.A.,2.5,Forastero,Ghana
1627,TCHO,Fruity-beta,280.0,2008,70.0,U.S.A.,2.5, ,Peru
1628,TCHO,Citrus-beta,280.0,2008,70.0,U.S.A.,2.75, ,Madagascar
1629,TCHO,Nutty-beta,284.0,2008,70.0,U.S.A.,2.5, ,Peru
1630,Tejas,Concepcion,801.0,2012,70.0,U.S.A.,2.75, ,Madagascar
1631,Tejas,Bayou Blend,801.0,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., PNG"
1632,Tejas,Aranama,805.0,2012,70.0,U.S.A.,3.0, ,Papua New Guinea
1633,Tejas,Presidio,805.0,2012,70.0,U.S.A.,3.5, ,Dominican Republic
1634,Tejas,"La Bahia, w/ cane juice",817.0,2012,70.0,U.S.A.,3.25, ,Ecuador
1635,Tejas,Capistrano,821.0,2012,70.0,U.S.A.,2.0, ,Peru
1636,Tejas,"La Bahia, w/ cane sugar",825.0,2012,70.0,U.S.A.,3.25, ,Ecuador
1637,Tejas,San Jose,829.0,2012,70.0,U.S.A.,2.75, ,Bolivia
1638,Tejas,Capistrano*,829.0,2012,70.0,U.S.A.,3.0, ,Madagascar
1639,Tejas,Espada,833.0,2012,70.0,U.S.A.,3.25, ,Mexico
1640,Tejas,Espada,967.0,2012,70.0,U.S.A.,2.75, ,Brazil
1641,Tejas,Concepcion*,971.0,2012,80.0,U.S.A.,3.0, ,Venezuela
1642,Tejas,San Jose,971.0,2012,67.0,U.S.A.,3.25, ,Bolivia
1643,Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971.0,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil
1644,Terroir,Peru,1478.0,2015,70.0,U.S.A.,2.75, ,Peru
1645,Terroir,Belize,1478.0,2015,70.0,U.S.A.,3.75,Trinitario,Belize
1646,Terroir,Madagascar,1478.0,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar
1647,Terroir,Ecuador,1482.0,2015,70.0,U.S.A.,3.25, ,Ecuador
1648,Terroir,Oko Caribe,1554.0,2015,70.0,U.S.A.,3.5, ,Domincan Republic
1649,Terroir,Guatemala,1558.0,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala
1650,Terroir,Ecuador,1323.0,2014,77.0,U.S.A.,3.25, ,Ecuador
1651,Terroir,Madagascar,1323.0,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar
1652,Terroir,Uganda,1323.0,2014,73.0,U.S.A.,3.75,Forastero,Uganda
1653,The Barn,Peru,1614.0,2015,70.0,Sweden,3.0, ,Peru
1654,Theo,Congo w/ nibs,903.0,2012,65.0,U.S.A.,3.25,Forastero,Congo
1655,Theo,Madagascar,162.0,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar
1656,Theo,Ivory Coast,184.0,2007,75.0,U.S.A.,2.5, ,Ivory Coast
1657,Theo,"Ghana, Kumasi",184.0,2007,84.0,U.S.A.,3.0,Forastero,Ghana
1658,Theo,"Venezuela; Barinos, Merida, Tachron",188.0,2007,91.0,U.S.A.,2.0,Blend,Venezuela
1659,Theo,"Ghana, Panama, Ecuador",188.0,2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador"
1660,Theobroma,"Piura Select, Cacao Blanc",1684.0,2015,70.0,Japan,3.25, ,Peru
1661,Timo A. Meyer,"Belize, med roast",1836.0,2016,72.0,Germany,3.75,"Trinitario, TCGA",Belize
1662,To'ak (Ecuatoriana),Manabi,1418.0,2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador
1663,Tobago Estate (Pralus),"Roxborough, Tobago",895.0,2012,70.0,France,4.0,Trinitario,Tobago
1664,Tocoti,"Wild Bolivian, Jungle Love",927.0,2012,77.0,U.S.A.,3.0,Criollo,Bolivia
1665,Tocoti,Venezuela,789.0,2011,72.0,U.S.A.,2.75, ,Venezuela
1666,Tocoti,Dominican Republic,789.0,2011,74.0,U.S.A.,3.0, ,Dominican Republic
1667,Treehouse,Conacado,1239.0,2014,72.0,U.S.A.,3.0, ,Dominican Republic
1668,Tsara (Cinagra),"Ambanja, Tsara Valley",753.0,2011,72.0,Madagascar,3.5, ,Madagascar
1669,twenty-four blackbirds,Oko Caribe,1700.0,2015,75.0,U.S.A.,2.75, ,Domincan Republic
1670,twenty-four blackbirds,"Cedeno, lot 271",1700.0,2015,75.0,U.S.A.,3.5, ,Ecuador
1671,twenty-four blackbirds,Madagascar,1235.0,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar
1672,twenty-four blackbirds,Dominican Republic,1022.0,2013,68.0,U.S.A.,3.25, ,Dominican Republic
1673,twenty-four blackbirds,Palos Blancos,1026.0,2013,75.0,U.S.A.,2.5, ,Bolivia
1674,twenty-four blackbirds,Dominican Republic,753.0,2011,73.0,U.S.A.,2.75, ,Dominican Republic
1675,Two Ravens,Peru,1740.0,2016,60.0,U.S.A.,3.0,Criollo,Peru
1676,Un Dimanche A Paris,Dominican Republic,709.0,2011,63.0,France,3.75, ,Dominican Republic
1677,Undone,Matagalpa,1438.0,2014,74.0,U.S.A.,2.75, ,Nicaragua
1678,Undone,Nourish,1438.0,2014,70.0,U.S.A.,3.0, ,Dominican Republic
1679,Upchurch,"Madagascar, Sassy Bar",1752.0,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar
1680,Upchurch,"Tanzania, Party Bar",1752.0,2016,72.0,U.S.A.,3.25, ,Tanzania
1681,Urzi,"Sur del Lago, Merida",1327.0,2014,65.0,Italy,3.25,Trinitario,Venezuela
1682,Valrhona,"Piura, Illanka, Quemazon",1510.0,2015,63.0,France,4.0, ,Peru
1683,Valrhona,"Andoa, Grand Cru blend",1145.0,2013,70.0,France,3.5, , 
1684,Valrhona,"Loma Sotavento, 2013",1153.0,2013,64.0,France,3.5, ,Dominican Republic
1685,Valrhona,"Otucan, Grand Cru",931.0,2012,69.0,France,4.0, ,Venezuela
1686,Valrhona,Caraque,709.0,2011,56.0,France,3.25, , 
1687,Valrhona,"Porcelana, Pedegral",757.0,2011,64.0,France,4.0,Criollo,Venezuela
1688,Valrhona,Tainori,327.0,2009,64.0,France,3.75, ,Dominican Republic
1689,Valrhona,Alpaco,370.0,2009,66.0,France,3.75, ,Ecuador
1690,Valrhona,Nyangbo,395.0,2009,68.0,France,3.5,Forastero,Ghana
1691,Valrhona,Araguani,117.0,2007,72.0,France,3.0,Blend,"Venezuela, Carribean"
1692,Valrhona,Chuao 2002 P.,129.0,2007,65.0,France,3.75,Trinitario,Venezuela
1693,Valrhona,Manjari,129.0,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar
1694,Valrhona,Le Noir Extra Amer,147.0,2007,85.0,France,1.5, , 
1695,Valrhona,Abinao,153.0,2007,85.0,France,2.5,Forastero,West Africa
1696,Valrhona,Le Noir Amer,157.0,2007,71.0,France,2.75,Forastero,West Africa
1697,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162.0,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela
1698,Valrhona,Caraibe,63.0,2006,66.0,France,3.0,Trinitario,Carribean
1699,Valrhona,Guanaja,63.0,2006,70.0,France,4.0,"Criollo, Trinitario",South America
1700,Valrhona,Gran Couva 2005 P.,75.0,2006,64.0,France,2.5,Trinitario,Trinidad
1701,Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75.0,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela
1702,Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75.0,2006,64.0,France,3.5,Trinitario,Madagascar
1703,Vanleer (Barry Callebaut),Manhattan,963.0,2012,72.0,U.S.A.,2.5,Forastero,Ghana
1704,Vanleer (Barry Callebaut),Napa,963.0,2012,65.0,U.S.A.,2.75,Forastero,Ghana
1705,Vao Vao (Chocolaterie Robert),Madagascar,404.0,2009,72.0,Madagascar,2.75,Trinitario,Madagascar
1706,Vao Vao (Chocolaterie Robert),Madagascar,404.0,2009,76.0,Madagascar,2.75,Trinitario,Madagascar
1707,Vao Vao (Chocolaterie Robert),Madagascar,404.0,2009,80.0,Madagascar,2.75,Trinitario,Madagascar
1708,Vao Vao (Chocolaterie Robert),Madagascar,404.0,2009,70.0,Madagascar,3.0,Trinitario,Madagascar
1709,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404.0,2009,68.0,Madagascar,3.0,Trinitario,Madagascar
1710,Vao Vao (Chocolaterie Robert),Madagascar,404.0,2009,64.0,Madagascar,3.25,Trinitario,Madagascar
1711,Vicuna,Palos Blancos,1470.0,2015,70.0,U.S.A.,3.25, ,Bolivia
1712,Vicuna,Palos Blancos + nibs,1470.0,2015,70.0,U.S.A.,3.25, ,Bolivia
1713,Videri,Dominican Republic,1211.0,2014,90.0,U.S.A.,3.25, ,Dominican Republic
1714,Videri,Trinidad,1211.0,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad
1715,Videri,Mindo,1227.0,2014,75.0,U.S.A.,3.5, ,Ecuador
1716,Videri,Dark,1117.0,2013,90.0,U.S.A.,3.75, ,Central and S. America
1717,Videri,Classic,991.0,2012,70.0,U.S.A.,3.25, ,Central and S. America
1718,Vietcacao (A. Morin),"Ben Tre, Mekong Delta, MoCay",951.0,2012,70.0,France,3.5,Trinitario,Vietnam
1719,Vintage Plantations,San Martin,1205.0,2014,75.0,U.S.A.,3.0, ,Peru
1720,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153.0,2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador
1721,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153.0,2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador
1722,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2004/2007",153.0,2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador
1723,Vintage Plantations (Tulicorp),"Los Rios, Rancho Grande 2007",153.0,2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador
1724,Violet Sky,Sambirano Valley,1458.0,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar
1725,Violet Sky,Moho River Valley,1458.0,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize
1726,Violet Sky,Cuyagua,1458.0,2015,77.0,U.S.A.,3.0,Criollo,Venezuela
1727,Violet Sky,Peru,1458.0,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru
1728,Violet Sky,Cahabon,1502.0,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala
1729,Vivra,Peru,1720.0,2016,70.0,U.S.A.,2.5, ,Peru
1730,Vivra,Ocumare,1720.0,2016,70.0,U.S.A.,2.5, ,Venezuela
1731,Vivra,Dominican Republic,1724.0,2016,70.0,U.S.A.,3.0, ,Domincan Republic
1732,Wellington Chocolate Factory,Conacado,1756.0,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic
1733,Wellington Chocolate Factory,"Piura Blanco, Norandino",1756.0,2016,70.0,New Zealand,3.5, ,Peru
1734,Whittakers,Ghana,733.0,2011,72.0,New Zealand,2.5,Forastero,Ghana
1735,Wilkie's Organic,Amazonas,1169.0,2013,75.0,Ireland,2.5,Criollo,Peru
1736,Wilkie's Organic,Amazonas,1169.0,2013,89.0,Ireland,2.75,Criollo,Peru
1737,Wilkie's Organic,Tumbes,1169.0,2013,75.0,Ireland,3.25,Criollo,Peru
1738,Wilkie's Organic,Amazonas w/ nibs,1173.0,2013,75.0,Ireland,2.75,Criollo,Peru
1739,Willie's Cacao,Los Llanos,1848.0,2016,70.0,U.K.,4.0, ,Colombia
1740,Willie's Cacao,Los Llanos,1227.0,2014,88.0,U.K.,3.0,Trinitario,Colombia
1741,Willie's Cacao,"Java, Indonesian Black",1109.0,2013,100.0,U.K.,2.25, ,Indonesia
1742,Willie's Cacao,Sambirano,593.0,2010,71.0,U.K.,3.0,Trinitario,Madagascar
1743,Willie's Cacao,Hacienda Las Trincheras,593.0,2010,72.0,U.K.,3.5, ,Venezuela
1744,Willie's Cacao,Java,593.0,2010,69.0,U.K.,3.75, ,Indonesia
1745,Willie's Cacao,San Martin,457.0,2009,70.0,U.K.,3.0, ,Peru
1746,Willie's Cacao,Rio Caribe,457.0,2009,72.0,U.K.,3.25,Trinitario,Venezuela
1747,Wm,"Guasare, Zulia Prov., 2015, batch 124",1912.0,2016,74.0,U.S.A.,3.0,Criollo,Venezuela
1748,Wm,"Wild Beniano, 2016, batch 128, Heirloom",1912.0,2016,76.0,U.S.A.,3.5, ,Bolivia
1749,Wm,"Ghana, 2013, batch 129",1916.0,2016,75.0,U.S.A.,3.75, ,Ghana
1750,Woodblock,"Maranon, Cajamarca",1243.0,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru
1751,Woodblock,"Camino Verde P., Balao, Guayas",1042.0,2013,70.0,U.S.A.,3.25, ,Ecuador
1752,Woodblock,Gran Couva,1042.0,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad
1753,Woodblock,Ecuador,825.0,2012,70.0,U.S.A.,2.5, ,Ecuador
1754,Woodblock,Costa Rica,825.0,2012,70.0,U.S.A.,3.0, ,Costa Rica
1755,Woodblock,Sambirano,951.0,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar
1756,Woodblock,Ocumare,741.0,2011,70.0,U.S.A.,4.0, ,Venezuela
1757,Woodblock,La Red,769.0,2011,70.0,U.S.A.,3.5, ,Dominican Republic
1758,Xocolat,Hispaniola,1057.0,2013,66.0,Domincan Republic,3.0, ,Dominican Republic
1759,Xocolla,"Sambirano, batch 170102",1948.0,2017,70.0,U.S.A.,2.75, ,Madagascar
1760,Xocolla,"Hispaniola, batch 170104",1948.0,2017,70.0,U.S.A.,2.5, ,Dominican Republic
1761,Zak's,"Papua New Guinea, Batch 2",1574.0,2015,70.0,U.S.A.,3.0, ,Papua New Guinea
1762,Zak's,"Dominican Republic, Batch D2",1578.0,2015,70.0,U.S.A.,3.25, ,Domincan Republic
1763,Zak's,"Madagascar, Batch 2",1578.0,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar
1764,Zak's,"Peru, Batch 1",1578.0,2015,70.0,U.S.A.,3.25, ,Peru
1765,Zak's,"Belize, Batch 2",1578.0,2015,70.0,U.S.A.,3.5,Trinitario,Belize
1766,Zak's,"House Blend, Batch 2",1582.0,2015,60.0,U.S.A.,3.0, , 
1767,Zart Pralinen,"Millot P., Ambanja",1820.0,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar
1768,Zart Pralinen,UNOCACE,1824.0,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador
1769,Zart Pralinen,San Juan Estate,1824.0,2016,85.0,Austria,2.75,Trinitario,Trinidad
1770,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824.0,2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania
1771,Zart Pralinen,"Kakao Kamili, Kilombero Valley",1824.0,2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania
1772,Zart Pralinen,"San Juan Estate, Gran Couva",1880.0,2016,78.0,Austria,3.5,Trinitario,Trinidad
1773,Zokoko,Guadalcanal,1716.0,2016,78.0,Australia,3.75, ,Solomon Islands
1774,Zokoko,Goddess Blend,1780.0,2016,65.0,Australia,3.25, , 
1775,Zokoko,Alto Beni,697.0,2011,68.0,Australia,3.5, ,Bolivia
1776,Zokoko,Tokiala,701.0,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea
1777,Zokoko,"Tranquilidad, Baures",701.0,2011,72.0,Australia,3.75, ,Bolivia
1778,Zotter,Raw,1205.0,2014,80.0,Austria,2.75, , 
1779,Zotter,"Bocas del Toro, Cocabo Co-op",801.0,2012,72.0,Austria,3.5, ,Panama
1780,Zotter,Amazonas Frucht,801.0,2012,65.0,Austria,3.5, , 
1781,Zotter,"Satipo Pangoa region, 16hr conche",875.0,2012,70.0,Austria,3.0,Criollo (Amarru),Peru
1782,Zotter,"Satipo Pangoa region, 20hr conche",875.0,2012,70.0,Austria,3.5,Criollo (Amarru),Peru
1783,Zotter,"Loma Los Pinos, Yacao region, D.R.",875.0,2012,62.0,Austria,3.75, ,Dominican Republic
1784,Zotter,El Oro,879.0,2012,75.0,Austria,3.0,Forastero (Nacional),Ecuador
1785,Zotter,Huiwani Coop,879.0,2012,75.0,Austria,3.0,"Criollo, Trinitario",Papua New Guinea
1786,Zotter,El Ceibo Coop,879.0,2012,90.0,Austria,3.25, ,Bolivia
1787,Zotter,Santo Domingo,879.0,2012,70.0,Austria,3.75, ,Dominican Republic
1788,Zotter,"Kongo, Highlands",883.0,2012,68.0,Austria,3.25,Forastero,Congo
1789,Zotter,"Indianer, Raw",883.0,2012,58.0,Austria,3.5, , 
1790,Zotter,Peru,647.0,2011,70.0,Austria,3.75, ,Peru
1791,Zotter,Congo,749.0,2011,65.0,Austria,3.0,Forastero,Congo
1792,Zotter,Kerala State,749.0,2011,65.0,Austria,3.5,Forastero,India
1793,Zotter,Kerala State,781.0,2011,62.0,Austria,3.25, ,India
1794,Zotter,"Brazil, Mitzi Blue",486.0,2010,65.0,Austria,3.0, ,Brazil
